start_time,end_time,id
1241627878.9999988,1241627887.834961,FDE283D366
1241687743.108518,1241687750.607422,D676F2918D
1241699431.054692,1241699438.167968,233CEB483D
1241699749.883785,1241699757.371582,FABAAC1734
1241620671.649417,1241620679.499023,D87343D020
1241604019.595093,1241604026.644531,8C7689DE2F
1241614161.775394,1241614169.126709,B071848B80
1241672638.2539089,1241672646.5625,1B05B6EA56
1241690136.753903,1241690144.016357,7242153988
1241694422.7031229,1241694429.834961,E1CB364A21
1241682427.001218,1241682434.300293,8376E6069C
1241678569.999022,1241678577.253906,82ABC43A9F
1241602040.619142,1241602050.085144,4436A52B9C
1241676994.868167,1241677006.940307,FCD3677243
1241662504.307613,1241662511.901855,0AACF91E37
1241621441.842531,1241621452.6875,F6AC43E5BB
1241663101.440432,1241663111.060058,BEC51EABA7
1241634840.1582,1241634851.518554,903119EC63
1241680232.80664,1241680240.296875,82B8E9F05F
1241692511.73193,1241692519.226318,382CD2083C
1241668215.0898411,1241668223.061035,F6002D17A4
1241668458.347652,1241668466.11914,5BAFC7E21E
1241668534.846681,1241668544.936035,1118F5D56C
1241641476.044925,1241641483.453125,C46E48110E
1241641483.456055,1241641492.996582,F4EE4C3E58
1241641572.8125,1241641580.316406,72AC1D47C6
1241632687.451175,1241632694.909179,708F0A7AF5
1241632816.57153,1241632824.375976,FC588C27BA
1241613680.41553,1241613687.634765,C1E27F7F78
1241613963.195317,1241613971.315429,62390B6118
1241665590.065191,1241665597.518554,6B9F98A76D
1241684934.9043,1241684943.131347,6D19D04B80
1241693136.5585911,1241693146.989257,543790A246
1241686562.6118188,1241686570.85913,DD818AC792
1241672378.420902,1241672387.905273,4A9D2DEA9E
1241667388.791019,1241667397.652588,7D976A16B8
1241685452.4091828,1241685461.222656,75224EC93E
1241685472.9304168,1241685480.349243,1017652233
1241678722.894531,1241678731.992187,24AFA26A69
1241669025.9243188,1241669036.150512,9AA3E1CB65
1241625776.4345698,1241625783.567382,CD1D9570C8
1241636570.887698,1241636578.3208,925D35EC1B
1241673179.312497,1241673186.592773,6AE179A914
1241646439.2246149,1241646449.395019,5012A88BE7
1241639121.305661,1241639128.422851,AACB0A39CF
1241667716.9863322,1241667724.724609,0FE6144A78
1241667732.734378,1241667745.446289,48BEFE3878
1241675859.75,1241675868.470947,462B44AF8B
1241676104.337894,1241676111.417114,86479E320E
1241601281.75879,1241601290.024414,99F7E66B20
1241674809.168951,1241674816.310547,C46D443C57
1241674977.301761,1241674986.355713,00F27116C0
1241614635.5703158,1241614642.629882,00717947A6
1241659520.3488748,1241659528.0,13EC06978A
1241662121.174806,1241662128.826172,4AB9D22CCE
1241662229.079105,1241662239.441406,1D98593F06
1241679837.37305,1241679845.235962,724B1B7054
1241679868.4707038,1241679876.291015,67100A0267
1241644438.493165,1241644446.059082,1F9E886181
1241613383.393308,1241613392.417968,CC0B057B25
1241653333.0813022,1241653345.854492,4B5D7D887D
1241653345.866212,1241653357.262207,9836D12B7D
1241653373.483648,1241653380.759033,F06FF8DB6F
1241628309.358888,1241628317.078125,BA3B71B39B
1241683942.673339,1241683950.322265,E12A2202FE
1241759720.569339,1241759729.967773,D38CAB174E
1241752141.416019,1241752149.75,DEF77307AF
1241769641.7490191,1241769649.015625,F642A18DDB
1241769777.00098,1241769784.176757,CB26B4B808
1241734240.1162138,1241734247.166015,4803669AD8
1241734483.424801,1241734490.724609,C3DD7EE841
1241734605.68359,1241734613.225586,4F665AC0C3
1241778350.323239,1241778359.772461,A49A0DA557
1241746967.984372,1241746975.394531,A615640DAC
1241716370.627194,1241716377.796386,207011A510
1241705060.495236,1241705067.8125,9A6E12BD29
1241778676.210206,1241778683.549804,2F6DFD8CF8
1241763779.1367218,1241763787.526367,B24992D288
1241763811.081059,1241763819.909179,F4DF8F4070
1241738353.773437,1241738362.288574,A91858F402
1241738576.350587,1241738583.894043,AF4010C991
1241766748.156252,1241766755.818115,06BBDA625E
1241777072.814456,1241777081.43042,B4A1CCA702
1241773830.326168,1241773839.18457,092629C096
1241710463.517582,1241710470.868408,0050CD770B
1241750515.518558,1241750522.603515,DFE3DA0969
1241750837.672848,1241750847.106445,A8693CEABE
1241706651.078125,1241706659.471679,4D914CFDBE
1241788324.391602,1241788331.634765,A526E402CB
1241768482.631836,1241768491.814453,A5DD809D79
1241792281.3679152,1241792291.75,E4C9635B97
1241792345.5,1241792352.674804,3EBA71526C
1241770500.224612,1241770508.046753,393D759363
1241792639.5976532,1241792646.979492,68BD99659A
1241708738.208985,1241708745.75,6208EA4262
1241700270.188228,1241700277.371582,F9539E0B5C
1241710378.599606,1241710386.546875,5582054EFC
1241768095.85156,1241768103.828125,3061C5CC9B
1241708079.674312,1241708086.732422,77956F78F8
1241708473.1000988,1241708480.633789,AEBD0F6861
1241768940.465823,1241768948.038086,BA136B63BD
1241734001.0419948,1241734008.573486,01A29FC8A5
1241734027.0332031,1241734034.720703,F273149A0C
1241776693.100828,1241776700.859375,A72D067AB4
1241767052.5598178,1241767060.085937,5E863FFF15
1241767212.158206,1241767220.202148,4D9AB7A3F3
1241767324.802734,1241767332.125,CEB60F5C6E
1241724163.173341,1241724175.433593,DD13331446
1241724215.5312488,1241724223.397461,0C88CD77D1
1241713245.322268,1241713252.734375,95DE44523D
1241761972.851932,1241761980.55664,D0752A4586
1241715357.96484,1241715365.876953,ED1A4D39D0
1241715571.763668,1241715578.893554,FDB117CF7A
1241743929.279301,1241743937.101562,61AFD2FEBB
1241707449.436034,1241707460.889648,3D29F822D5
1241707491.502928,1241707498.518066,3DCE0B7409
1241777950.538089,1241777958.862304,169CBADF71
1241754418.335939,1241754429.751953,A29A230587
1241766500.160152,1241766507.23529,C45F2B7BC5
1241736560.856572,1241736567.920166,8C04F5997A
1241736686.139644,1241736693.161621,93D17AAA1D
1241775134.442384,1241775141.830566,2A7D58BE6F
1241742497.387578,1241742505.674072,33A2469070
1241762340.6562529,1241762350.132812,66ABEFE9FC
1241789817.651365,1241789824.734619,D59DF8CEC1
1241771278.818356,1241771286.096679,F91B4CBAF7
1241719547.21729,1241719555.228515,A3A863AE6A
1241761125.43359,1241761132.964843,8C77052A73
1241772549.106444,1241772557.395507,3EDC41B0D2
1241733153.781554,1241733161.304199,9053088C13
1241733226.180422,1241733235.091797,02A9271771
1241733536.109869,1241733545.03833,90E4977DC3
1241733683.849606,1241733692.526245,B0BA3604AF
1241772428.650392,1241772439.909179,0B5467FBEB
1241794282.953127,1241794291.641113,FC9EF92B7A
1241703664.289061,1241703675.332031,237F77AEAA
1241740156.4501982,1241740165.708007,5D14DEBC4F
1241712412.9912138,1241712420.578125,9C05DC007E
1241717337.048833,1241717345.207031,D1E12B3032
1241788931.427486,1241788938.636718,D3C7234E03
1241779799.994144,1241779810.417968,A87E9A24B8
1241795296.348629,1241795303.804687,62A126AC1F
1241755247.34595,1241755254.5,E64A23C353
1241704919.382816,1241704929.769043,AC56D708FF
1241709441.423827,1241709450.019531,A057E01777
1241709608.599124,1241709615.71582,5A22B253CF
1241734755.947265,1241734765.999023,BBB1F50BE5
1241749942.740236,1241749951.499023,C4CD44CB9C
1241721241.269534,1241721249.223632,D688A18436
1241721307.816402,1241721315.740234,8B9D66DB39
1241744321.545413,1241744329.008422,7C41BBA431
1241741999.075197,1241742008.180664,286BF9250C
1241742104.6039991,1241742114.325195,283B84F6B4
1241760281.971678,1241760291.155761,C5DFCCB70F
1241705870.4999971,1241705877.937866,F2125EFD67
1241799969.947753,1241799978.703613,1D847ADDEA
1241790952.214848,1241790961.44873,CFB5F203CC
1241790962.8818328,1241790970.192382,D2B15A15E0
1241743325.0629928,1241743333.621276,DF8917525A
1241784193.550054,1241784201.845703,6BDFAEF485
1241784625.356442,1241784632.485351,BE2D4CAF22
1241739819.250491,1241739829.224121,93F7FF656A
1241782097.231445,1241782104.659179,E0DEF5FD7E
1241782253.725585,1241782261.297851,89A849FDE5
1241748397.742677,1241748405.450195,146EB8D6D2
1241748450.755859,1241748458.154785,4B4DB7C985
1241701329.833497,1241701339.716797,128602A624
1241737674.590823,1241737682.813476,D5BC1387FA
1241737690.7792928,1241737698.374023,E6722D4B00
1241732336.9956088,1241732344.922851,0808F50346
1241732389.301514,1241732396.660156,E736D977D1
1241766005.53516,1241766012.762207,15CF3C863B
1241735402.592528,1241735410.462402,5B984D629B
1241701781.2207072,1241701789.319824,DE90161D7A
1241757377.8481429,1241757385.131103,ED42ACCFDA
1241757569.90625,1241757577.649414,94BD6BC40C
1241762667.9775388,1241762675.922851,7EC229D14E
1241762838.822262,1241762845.892089,F93472D503
1241780937.3466828,1241780944.796875,E1E68C18E5
1241708949.428224,1241708958.633056,694BAC96B9
1241739412.746095,1241739420.852539,585C9A4ECD
1241739424.2050822,1241739432.25,B0BE52A377
1241800924.2998018,1241800931.763672,5AACD38EA3
1241896941.415533,1241896953.478515,0BD402C088
1241897130.359863,1241897141.316406,EE7D0060EC
1241806487.171388,1241806497.850586,13FA248402
1241811002.9570289,1241811011.189453,E605DD50FD
1241840027.378903,1241840035.463867,8A86D04856
1241863691.732425,1241863698.917968,B6378C5E33
1241807639.208004,1241807646.730468,F4A1F213C3
1241850975.0957031,1241850982.483032,224ED1410B
1241873488.431889,1241873496.378906,66B8F7B80C
1241804432.042968,1241804439.101562,0B4C3B240F
1241804492.452147,1241804500.240234,55F7144144
1241847713.687495,1241847722.606933,74075579A8
1241835596.866211,1241835604.398437,DC46590A08
1241806282.104982,1241806290.617187,F92F44CC1B
1241836289.609128,1241836298.66748,9443086609
1241836356.212894,1241836363.793457,757F0D3365
1241852334.0275888,1241852341.697754,8AB087E296
1241852849.207455,1241852857.382812,F32BB6BA88
1241840879.67871,1241840887.324218,ECE2A33959
1241866740.419923,1241866750.089843,81EB89AB44
1241808881.503904,1241808888.737304,ACDCAC3A17
1241851329.448244,1241851337.603515,9037D095FF
1241867710.991334,1241867718.262695,3D4DC3134D
1241814080.448241,1241814087.82373,7A575089EA
1241871398.375,1241871410.331054,00B3BD0A9D
1241861069.4287071,1241861077.84375,EB991E2EC3
1241862866.9667969,1241862874.92749,2886E9EC3C
1241859377.165042,1241859390.720703,509FDD75DA
1241870700.419925,1241870707.90625,2C09545488
1241853142.7001972,1241853150.118713,39C8E8BF6A
1241834822.30518,1241834831.608398,617EA14DD1
1241875104.6171908,1241875113.002929,EA86E038E3
1241854017.480465,1241854025.046875,00FD003BB2
1241835412.6982448,1241835419.758789,A18BBF1C5F
1241852086.5068388,1241852094.028442,F0770D7B47
1241808096.455075,1241808103.912109,97B728F166
1241837003.921878,1241837011.491211,71317DBE79
1241874589.0,1241874599.39917,836670600F
1241845748.626956,1241845758.136718,AE1936BF7C
1241863162.628906,1241863169.708007,6FB45E2893
1241804955.833981,1241804962.907226,45D5141D3D
1241865836.5849638,1241865846.68872,CD7838F805
1241816125.697752,1241816132.952148,E4DDE9E66D
1241806763.038819,1241806771.015625,F3B18E14C3
1241874102.909184,1241874111.673828,DDEA0B5316
1241864408.7189949,1241864415.75,49AB97D305
1241864586.689456,1241864594.317871,8A75BB217A
1241895213.0947318,1241895220.746093,C3B07E86BF
1241920754.538089,1241920762.15039,EB27CE14E4
1241947951.796877,1241947958.822265,65BBF1D962
1241948058.267095,1241948065.50415,2B6FAD8B0F
1241987386.308594,1241987396.368164,A597620DEF
1241977838.95532,1241977846.564453,BFFE842809
1241978024.039066,1241978031.137085,1745053877
1241978080.896486,1241978093.134521,EB71190751
1241962536.75,1241962544.542968,05F8C928FE
1241929749.140628,1241929758.294922,8C157CA56F
1241917906.646481,1241917913.875,49721C0782
1241956754.6289072,1241956761.668457,26F35F8958
1241943836.385015,1241943845.0,909CD27A74
1241943992.68091,1241944000.188598,3803764F9F
1241972184.516605,1241972191.523925,0BBC6AA325
1241987066.380369,1241987073.666015,766F747BB1
1241933161.4404328,1241933170.996826,6F20E1171D
1241933300.677618,1241933308.123047,9FD6ACDF59
1241946327.099614,1241946334.547851,359327206A
1241970043.7148468,1241970053.436523,F60524E043
1241921832.982425,1241921840.250976,D52C235BFF
1241959137.746097,1241959145.700195,C5511571A7
1241926162.932618,1241926171.080078,5BC8F2B811
1241906151.0029328,1241906159.109375,4A0BDFB4CB
1241906235.369144,1241906242.398193,D517F3EFA8
1241941614.680667,1241941622.425781,56B3FDDA42
1241916484.730472,1241916492.467773,F51C24542E
1241916609.321292,1241916616.96875,B016FE12EE
1241961380.904302,1241961388.151489,01E09061BC
1241915112.244144,1241915120.83789,F361FE5631
1241921536.523441,1241921544.385742,4BF31FACFA
1241921556.47363,1241921564.375244,7009DFE1F9
1241926692.9062529,1241926701.538574,B91CAE65E8
1241979359.36524,1241979366.609375,76CCB76833
1241925847.1695511,1241925856.488769,64AE64C3AC
1241931800.429692,1241931807.515625,A103EA6F35
1241931875.1513638,1241931882.460937,347E4AFCE9
1241944599.8945282,1241944606.90039,D15ED30A02
1241923358.244389,1241923365.372314,342B977BA2
1241923427.896487,1241923435.167236,63ED64A71D
1241923668.013668,1241923676.392578,5BE71223AE
1241953526.525874,1241953535.15332,5D7F66F33E
1241928352.4970698,1241928360.365234,C6757C798B
1241914657.8813488,1241914667.73706,B864A9439A
1241945754.877813,1241945769.416015,B0FA6D08F1
1241945989.9453158,1241946001.698242,46E619ED7F
1241923917.372804,1241923925.601562,3B3E0755D2
1241924123.753419,1241924131.05957,69510933E5
1241952603.4477491,1241952612.62207,DB3EBD85A9
1241969160.199222,1241969167.326172,05BBC498F6
1241966046.072269,1241966053.71875,1B3DE7BC38
1241968639.237305,1241968646.457519,D3C11B4B7D
1241969003.417972,1241969011.079101,34722994E0
1241913652.775879,1241913660.23413,EABA6950D4
1241971605.5607872,1241971613.724609,899ABFFFFC
1241985250.37109,1241985259.147461,BBC455331E
1241985428.365238,1241985435.973632,A23EB33927
1241967167.252929,1241967174.6875,8448904FFB
1241967378.370725,1241967385.941406,C69C9420BF
1241924762.573239,1241924774.851562,70CF6389F6
1241940765.833981,1241940773.621093,F26E01C424
1241905153.159726,1241905160.669433,9391C0B599
1241913027.916012,1241913035.961914,9CFA5C2E44
1241915628.5869129,1241915638.694336,2173DD3C7A
1241981201.4296849,1241981208.865234,973E4D7A76
1241950853.550048,1241950860.580078,F24AF19344
1241974909.716917,1241974917.415527,8A42C646DF
1241975210.18359,1241975217.453125,EB391F508E
1241972566.495367,1241972573.807617,A6648EE395
1241925452.640628,1241925460.334961,7212647801
1241925706.467036,1241925714.18164,F4FAA05F1A
1241968462.489749,1241968470.954345,D87CD18259
1241934177.484372,1241934185.734375,EDAFDD5F5D
1241960507.624511,1241960516.158203,10DED3031D
1241934892.437503,1241934900.6875,222A4D350B
1241935015.8124971,1241935024.125,7CCA82B3A2
1241953733.9335911,1241953741.128906,D1628C14E3
1241951275.085934,1241951283.348632,DFFB424CF2
1241951350.809567,1241951359.120117,DAEE991079
1241930469.385862,1241930477.581054,BC4F12FF0E
1241930525.154176,1241930533.3125,6DD4139187
1241941700.671388,1241941709.96875,5600BBDC12
1241942271.327024,1241942279.778076,3235FF7CF2
1241942391.014652,1241942399.329101,4E9504D1F8
1241932948.0908222,1241932955.719482,AE6C29FA1E
1241992630.480474,1241992638.733398,BA0195CBCA
1241916675.192386,1241916684.203125,3D02E97DA8
1241962043.452148,1241962051.21875,CC3314877C
1241962325.1623511,1241962332.175781,9279FA276F
1242014374.1875,1242014382.091308,FF40B99997
1242014525.2099571,1242014533.269531,CAA5061279
1242005754.706052,1242005762.634277,43D88516FC
1242025475.431644,1242025482.515625,1391080D8B
1242025680.313477,1242025688.696777,E1A23BD075
1242065152.564695,1242065162.899414,35CC0D29CB
1242065249.190183,1242065257.691406,119FBB0E13
1242026714.248044,1242026721.271362,FB5747E7C4
1242018734.619632,1242018742.710449,9B64318AEB
1242018770.5312471,1242018779.746093,9141496C79
1242018864.88696,1242018873.331665,C674D04CC7
1242096716.730474,1242096725.856445,20C45AA2A9
1242038259.632817,1242038267.307373,CDA03C5620
1242007228.562741,1242007236.045898,2694A30CB0
1242092813.020511,1242092821.844726,BC90CE8A92
1242015145.851568,1242015153.206726,C0B34C3837
1242079740.3461938,1242079749.882812,35DF53FC1E
1242017300.579102,1242017307.625976,EE9B8F9E63
1242024047.0,1242024054.722656,DE6B79AECC
1242024430.502437,1242024440.591797,380C630106
1242088766.3076138,1242088776.572265,940AA0DAC4
1242099494.78516,1242099503.863281,EBC1FE4E25
1242017946.559567,1242017953.993164,8790CBECD8
1242089100.489866,1242089108.52832,D21D6ABAA3
1242089333.000003,1242089340.128906,8BDF7BED7E
1242026447.8847651,1242026457.387695,01ACC2D0C7
1242026603.344972,1242026611.855468,25367C3293
1242021673.576663,1242021683.265625,AB11285CA8
1242021712.8671908,1242021723.55542,E6A54B1BCE
1242021831.828127,1242021839.215454,C05B36C50E
1242021855.173832,1242021863.113281,D6593B7DC3
1242037575.520998,1242037582.67041,051BC58A42
1242066779.193362,1242066787.347656,F96999451E
1242024499.509766,1242024508.929687,2F4E154149
1242098856.723629,1242098864.996093,7EA1DAEF75
1242098983.293211,1242098990.720459,3EA52E5FB5
1242033660.590822,1242033668.503906,8AD4C565EF
1242033715.107422,1242033722.740234,8362687FC7
1242099689.9668,1242099698.116211,03D4069286
1242022293.121581,1242022301.243286,ADF8EE7344
1242022329.732425,1242022337.488281,0DB5661DB0
1242022339.715817,1242022347.9375,F422FF6BEA
1242022432.166016,1242022439.358398,4B2C9A4D03
1242040591.1946402,1242040598.660156,5B3DD4BB2A
1242016941.357418,1242016949.80664,0895680C51
1242023620.62622,1242023628.568359,55DAE15991
1242023654.780035,1242023662.305175,337687DD17
1242023744.0849638,1242023752.185547,F3F88D9A13
1242023757.613282,1242023765.598632,F9A04B538A
1242023770.358402,1242023779.145507,5D7EB4E3DB
1242015188.755858,1242015197.320312,10D495F164
1242015403.351563,1242015411.161132,79C6C7434B
1242036758.71387,1242036766.53125,3595948CDC
1242094337.529783,1242094344.689453,16D2E08738
1242094540.505857,1242094547.917968,20AB39854E
1242010885.574215,1242010894.235839,FA5A0C2340
1242030534.235352,1242030541.841797,3D2775D93C
1242030647.50586,1242030655.615234,DAFC4F5ADE
1242095440.173825,1242095447.319336,98766EADDD
1242024785.6367218,1242024794.330078,1D23B3401D
1242024957.863283,1242024967.368164,8F990B28F2
1242025097.306637,1242025104.401367,59785C62A0
1242025107.500491,1242025115.171386,4C2DA16208
1242019499.946292,1242019507.953125,11037D7AEC
1242026959.312498,1242026967.013672,0169F5BF35
1242027074.307132,1242027081.885742,7F88E3C8E0
1242064292.49805,1242064299.577148,852EEDF4ED
1242093849.438473,1242093859.557617,9338446626
1242094965.0293,1242094973.746093,D0D2E9FA21
1242068171.856447,1242068183.730468,06D74059BB
1242023320.266233,1242023329.128906,38BA67F753
1242023329.134766,1242023336.46582,21DB3AD05B
1242023490.582033,1242023497.735839,A7F3CBBE91
1242090645.220706,1242090652.517578,B8F2178FEF
1242065312.9999971,1242065320.702148,AC5AB67105
1242065578.638668,1242065586.197265,3643B100D0
1242022456.018062,1242022463.183593,5183BCE172
1242022537.0913088,1242022546.232422,549701672F
1242022636.311397,1242022645.038086,68412FE5BB
1242021047.12549,1242021056.190918,4C2148A38B
1242021308.530028,1242021315.56958,E3E5C27071
1242098369.51465,1242098378.512207,33F5A5578F
1242020084.372922,1242020092.376953,2142CE5E22
1242020196.852542,1242020211.099121,A9D433496A
1242068468.901364,1242068477.828125,C8AD87927D
1242027843.296388,1242027851.564941,FC6713A55D
1242089848.1992218,1242089856.352539,8426F0B188
1242071822.378419,1242071829.471679,6C6E02DE2A
1242038876.907716,1242038883.958984,1E6F067E3F
1242032701.9268172,1242032710.548339,DC0E3E9443
1242087758.85303,1242087766.055542,F4B4ECC114
1242087830.7822242,1242087839.490234,7EC7759453
1242012813.873043,1242012820.972656,6B89D244F0
1242034236.916017,1242034246.324218,1C01DED851
1242016688.9501948,1242016697.063476,8A1934E4AC
1242015730.044925,1242015738.140625,E4302F991F
1242015746.045902,1242015757.437011,C47884DCAF
1242015829.728519,1242015837.910156,1C78B264DE
1242015890.9912138,1242015898.833007,A4509B3916
1242022809.027344,1242022816.261474,CB95166C01
1242039978.0361328,1242039986.138916,012009086C
1242008496.9374971,1242008504.575683,22FE508611
1242088476.46973,1242088484.875,94E71196E8
1242020503.162601,1242020510.58374,1BF476516E
1242020586.915042,1242020595.269531,2BBFA6B245
1242020618.4863322,1242020627.717285,9188A6DEF2
1242020662.105465,1242020670.956543,A218F99A6E
1242020687.280273,1242020694.958984,160204D4E2
1242098139.172848,1242098147.748047,0D7F2B7BA7
1242018038.132076,1242018046.804077,567CFED062
1242018317.574708,1242018326.498047,060165367B
1242018478.697262,1242018486.208984,64143DB227
1242075506.863278,1242075514.833984,E57AC56B1E
1242074182.924806,1242074190.625,BCE287512E
1242099271.144528,1242099278.252929,9AE81CEAC4
1242091236.893674,1242091243.916504,526D0ACFE3
1242091286.949712,1242091294.946777,73C0A9572C
1242091486.552738,1242091494.969238,594EB654EF
1242099827.318723,1242099836.017334,8CCF8F1D91
1242170251.695562,1242170264.625488,EDDC414FD5
1242197674.430661,1242197681.963867,15A56B9282
1242140772.982913,1242140780.039062,49E34E8D38
1242165523.519529,1242165531.397461,47609870C2
1242140119.90625,1242140127.534179,55DB39D833
1242107672.588864,1242107680.380859,E90F7625EF
1242104993.917974,1242105001.496032,79DD4DF6AD
1242103047.47656,1242103055.705566,B915DF1215
1242120570.626953,1242120578.386718,ACAB207F58
1242120706.476562,1242120714.180664,F94E370FBB
1242120749.541012,1242120757.024414,C464C8CC2B
1242101354.766116,1242101363.657348,A28DBF4D6E
1242101423.487306,1242101432.132812,B1946BFFD4
1242101474.158205,1242101481.321533,FE926F549F
1242107337.4799762,1242107344.582153,5872FA063A
1242196880.106936,1242196887.512695,A15FB458C9
1242197073.115972,1242197080.214843,0D4D604A81
1242123756.143796,1242123769.315429,508EB77100
1242123785.687495,1242123792.745849,009573C98A
1242150118.324707,1242150128.048828,12BE268C22
1242193421.913087,1242193429.849609,6D9ABD20A3
1242135167.2355318,1242135174.578125,3DB44405F8
1242135303.228519,1242135311.308593,683AB39BD8
1242125059.054931,1242125066.108886,0B51FF4D27
1242123339.42383,1242123346.946289,A5D91CB197
1242123539.167966,1242123546.440918,1386D0C0C1
1242150534.664067,1242150541.821289,D98FF16878
1242103254.609378,1242103263.576172,CB3C741358
1242137397.2753909,1242137404.505859,C7213675EC
1242137594.820316,1242137602.051757,4D989CA52A
1242170377.293947,1242170384.373047,F536171C5A
1242170393.8950229,1242170401.601562,0AEAB2243B
1242164929.734377,1242164937.0625,9FFAECD2DC
1242109718.993165,1242109728.495117,BCDA1B3F8B
1242190890.927251,1242190898.274902,B1131FEA6A
1242146575.708004,1242146585.316406,D5EDDE4D87
1242151981.5068388,1242151989.505859,25E279A30E
1242128256.222658,1242128264.331543,5D6FDC7DCA
1242195822.666014,1242195830.318359,EA411F2416
1242174073.2724638,1242174081.734375,E2A49B05FF
1242159583.8789048,1242159591.024414,76AE13307B
1242104455.226566,1242104462.605346,E644E8797B
1242104558.144042,1242104566.891601,8BE9C85983
1242104605.5888698,1242104612.681152,DAB315C213
1242116142.624027,1242116149.951172,04B6E79D49
1242199443.3403308,1242199450.692382,DD426A857F
1242103892.032102,1242103899.053711,B8943A6D6E
1242145348.562012,1242145356.078125,4BAFD5216B
1242175549.72803,1242175559.604492,1D7E90930D
1242128672.712892,1242128680.207031,68A43311BF
1242108721.048825,1242108728.129882,84EF09048F
1242108839.1948268,1242108846.761718,84A67A9FAD
1242175245.8457072,1242175253.289062,5543CB0BA7
1242129860.02734,1242129869.048828,696C6C2F7A
1242130081.4257772,1242130088.4375,74B208160A
1242125609.3857448,1242125616.816772,852C84FEB4
1242125646.0877738,1242125653.276367,4C396B35D2
1242125938.714847,1242125946.595703,EE0DE81706
1242105861.1328158,1242105868.897338,162B7B66F5
1242141707.418948,1242141714.60205,B0A8A9DEE5
1242116973.474122,1242116981.220703,4555E3FCF8
1242199326.418942,1242199333.601074,360706F2A4
1242158245.252203,1242158252.945312,A8DC34FE35
1242158351.504156,1242158361.169555,306FCAEE57
1242151020.4189448,1242151030.170898,9A344EBF86
1242156639.235348,1242156646.643554,1FFA311544
1242156679.930665,1242156688.787109,F80E850C2E
1242148995.079098,1242149003.098388,A2F4C6FE04
1242147425.942379,1242147433.749023,1D87E5AD4D
1242164656.4765608,1242164664.043945,3E2C2F3E39
1242164736.918699,1242164743.945312,D0ACA95D63
1242168697.574222,1242168704.641601,40C1864DEC
1242126216.1171908,1242126223.748047,7634AB1103
1242126286.59473,1242126293.769531,40DB9369FB
1242169532.4150388,1242169540.496093,E5CB31875B
1242117482.8789032,1242117489.90625,65908E89C2
1242116415.508786,1242116423.808105,F2F15B2DD9
1242131802.1875,1242131812.819336,45681F1738
1242106342.030273,1242106349.03125,2705A865B7
1242148292.6904309,1242148299.84375,4A24B66D14
1242148322.778324,1242148330.214843,EE3C6FAE3B
1242168111.208987,1242168118.600097,AE297169F4
1242168147.447269,1242168155.859375,F59F9C133A
1242168270.623043,1242168278.194336,69BDEFA2B7
1242106082.4365282,1242106090.253906,B3436E1568
1242142146.9964552,1242142154.257812,2525999036
1242160520.952635,1242160531.458984,94762F31A9
1242192472.754886,1242192481.091308,2FDC60B8CA
1242152413.427734,1242152420.477539,A9C50C21DA
1242152735.4868178,1242152743.694336,F2B756B50B
1242129069.934573,1242129078.796875,7F24925ECC
1242143489.547855,1242143497.051757,C87118F951
1242143585.008792,1242143592.070312,A767237DA8
1242102822.280277,1242102833.907714,C840B0F347
1242157559.091796,1242157566.145263,4A2BB848EB
1242114310.970706,1242114317.980468,1C7B2E4F9A
1242114345.853517,1242114356.140625,0950DF5B88
1242193827.451168,1242193835.858886,D092CB25C7
1242189994.16553,1242190003.132812,336E9326FA
1242190044.440426,1242190051.943359,0A863A9AA0
1242119814.339725,1242119823.345703,F330A5839C
1242164207.912843,1242164215.571777,0DBDF10627
1242131101.99121,1242131109.066406,97799DB93C
1242127260.169919,1242127267.190185,81231A83B4
1242127342.630372,1242127349.879882,5810C8301D
1242127467.3984342,1242127474.627807,15D364693A
1242121850.189456,1242121858.321289,220BA02804
1242122033.6367218,1242122041.451172,02AD7C50E8
1242122173.866941,1242122180.932006,A5C78EB0B8
1242122266.075197,1242122273.394531,906EC5C9AE
1242122345.462894,1242122352.957031,E507C21136
1242122438.1826189,1242122449.719726,5D77F00837
1242149261.7666,1242149269.4375,87D51F5E7C
1242115227.5654328,1242115236.333984,CF652B2E5C
1242193267.361574,1242193276.279297,2DBA472434
1242139110.9716809,1242139121.375,0ECEADF6B7
1242144912.2138698,1242144919.322754,072301C611
1242106493.416989,1242106500.904297,4820B99547
1242106530.170895,1242106539.032226,FA80AE9A12
1242131520.3515658,1242131527.638916,C3AB231748
1242104082.905276,1242104090.709961,2C082439B1
1242104135.804692,1242104146.195312,822B631C4B
1242104170.705328,1242104178.0,E5718B8C94
1242166512.2829568,1242166520.195312,68117EF8AF
1242173843.2617218,1242173851.980468,90DC94D701
1242122687.976559,1242122699.376953,926F90EB5F
1242171467.246097,1242171475.711914,ED3A709CB4
1242215163.7470722,1242215174.975097,55995F9EC8
1242216115.180667,1242216124.209594,612ECB4C28
1242293922.514648,1242293930.560547,53B2143874
1242205381.905272,1242205388.93457,ED60155B1A
1242218186.260744,1242218193.913086,1E26E00C20
1242208424.227542,1242208431.359375,44C494111C
1242208899.137937,1242208906.412597,2C5F97DD3C
1242243792.9292018,1242243800.737304,EC16577DFE
1242279608.592772,1242279615.596679,E572AAE196
1242214182.552489,1242214191.614746,8338DEA1D3
1242254772.229496,1242254779.236328,8F504C70F1
1242255090.055177,1242255099.32666,926C4EEDA2
1242244429.2705078,1242244438.302734,D348C2068E
